DT,VPH,TPH,CPU,MEM,IO
6/29/2014 20:00,160037,55263,27.9,55.2,18.1
6/29/2014 21:00,121854,41205,27.8,54.6,12.9
6/29/2014 22:00,95806,37467,27.6,49.8,10.6
6/29/2014 23:00,77857,23943,23.7,45.9,13.5
6/30/2014 0:00,39257,14415,23.9,43.6,13.2
6/30/2014 1:00,23686,7850,14.6,40.7,11.1
6/30/2014 2:00,4025,1232,14.4,44.9,10.6
6/30/2014 3:00,536,207,11.7,39.2,15.8
6/30/2014 4:00,4877,1580,14,39.2,16.3
6/30/2014 5:00,15405,5204,19.1,43.5,17.4
6/30/2014 6:00,48644,18471,18,49.8,10.3
6/30/2014 7:00,81355,25684,21.1,48,14.6
6/30/2014 8:00,80129,26518,22.8,51.4,13.4
6/30/2014 9:00,136084,54677,24.9,58.4,14.1
6/30/2014 10:00,171372,58533,27.2,58.8,14.9
6/30/2014 11:00,191629,68809,33.2,60.4,12
6/30/2014 12:00,224481,82498,31,60.1,16.2
6/30/2014 13:00,218112,72703,32.3,61.4,19.5
6/30/2014 14:00,173475,60458,28.6,55.9,15
6/30/2014 15:00,152895,48042,25.1,57,12.1
6/30/2014 16:00,153820,51096,23.1,46.7,13.1
6/30/2014 17:00,148257,49735,27.4,60.4,17.9
6/30/2014 18:00,164298,56228,28.2,60.3,10.1
6/30/2014 19:00,128721,44967,21.9,51.3,15.8
6/30/2014 20:00,207574,70492,30.6,62.9,14.7
6/30/2014 21:00,179825,57236,26.1,58.1,13.8
6/30/2014 22:00,151636,50318,28.7,52.3,16.2
6/30/2014 23:00,77162,26955,20,49,13.4
7/1/2014 0:00,58213,18114,21.5,47.5,17.5
7/1/2014 1:00,26799,8639,16.1,38.6,15.1
7/1/2014 2:00,3432,1200,11.5,38.7,13.4
7/1/2014 3:00,852,314,17.7,32.1,17.6
7/1/2014 4:00,3703,1195,14.8,40.2,13.1
7/1/2014 5:00,15430,4841,15.6,39,12.1
7/1/2014 6:00,28554,8727,19.3,42.4,8
7/1/2014 7:00,59018,19309,22.8,42.7,13
7/1/2014 8:00,107569,35842,15.8,52.7,8.8
7/1/2014 9:00,127377,46817,28.4,51.7,11.7
7/1/2014 10:00,165781,58362,30.4,57.8,14.7
7/1/2014 11:00,207172,64356,32.1,59.2,16.3
7/1/2014 12:00,231421,77420,33.8,63,14.8
7/1/2014 13:00,191089,59164,29,64.8,16.9
7/1/2014 14:00,187063,56843,29.1,54.9,16.7
7/1/2014 15:00,171611,55380,27.1,58,13.5
7/1/2014 16:00,149994,56811,26.8,59.2,16.4
7/1/2014 17:00,155608,46103,30.2,52.2,9.5
7/1/2014 18:00,168210,54777,30.7,54.2,12.2
7/1/2014 19:00,135528,44831,26,47.5,15.4
7/1/2014 20:00,174095,56258,29.6,59.8,11.4
7/1/2014 21:00,199687,66681,27.4,55.1,18.8
7/1/2014 22:00,137312,49611,23.3,55.7,12.4
7/1/2014 23:00,79121,25771,23.6,40.3,14.7
7/2/2014 0:00,43958,13840,18.7,41,11.7
7/2/2014 1:00,22879,7686,16.1,46.9,13.1
7/2/2014 2:00,4116,1377,9.6,41,11.8
7/2/2014 3:00,1249,402,15.5,45,16.6
7/2/2014 4:00,3030,1168,13.8,42.2,14.7
7/2/2014 5:00,16397,5520,15.6,41.7,13.4
7/2/2014 6:00,13898,4382,22.2,38.7,13.1
7/2/2014 7:00,54278,19520,22.1,46.2,16.4
7/2/2014 8:00,84214,25766,23.9,51.4,15
7/2/2014 9:00,139150,45359,24.7,55.1,15.5
7/2/2014 10:00,157014,51548,32.3,61.6,15.7
7/2/2014 11:00,210087,74353,27.7,58.9,12.9
7/2/2014 12:00,198516,70154,39.3,61,14.3
7/2/2014 13:00,195180,60968,30.2,56.9,14
7/2/2014 14:00,115699,46863,24.7,47.6,12.7
7/2/2014 15:00,170421,55443,27.1,53.8,11.8
7/2/2014 16:00,139276,52076,29.1,51.1,13.2
7/2/2014 17:00,159042,51176,33.2,54.8,17.4
7/2/2014 18:00,184516,56043,30.3,62.4,15.9
7/2/2014 19:00,147467,50749,29.8,55.7,11.8
7/2/2014 20:00,177741,59675,31.1,57,16.3
7/2/2014 21:00,226692,65939,35.9,61.1,16.1
7/2/2014 22:00,126995,45554,24.8,52.5,15
7/2/2014 23:00,82263,28597,24.4,50.6,15.8
7/3/2014 0:00,51407,15305,21.5,40.8,14.7
7/3/2014 1:00,18546,6568,18.9,36.9,15.4
7/3/2014 2:00,4312,1441,16.3,40.7,13.3
7/3/2014 3:00,469,163,9.4,39.4,15.4
7/3/2014 4:00,4467,1439,16.8,44.2,13.5
7/3/2014 5:00,12279,4039,17,44.5,18.1
7/3/2014 6:00,36659,12483,13.5,45.6,13.8
7/3/2014 7:00,73071,24757,23,49.5,11.2
7/3/2014 8:00,73426,26491,27.9,49.3,15.1
7/3/2014 9:00,142013,40685,23.6,47.8,11.9
7/3/2014 10:00,187761,62963,28,58.6,16.4
7/3/2014 11:00,209833,69931,32.7,58.1,16.1
7/3/2014 12:00,188076,66780,27.5,61.9,13.5
7/3/2014 13:00,173057,71138,28.6,60.9,15.9
7/3/2014 14:00,152006,55393,33.1,54.3,14.3
7/3/2014 15:00,156908,51432,26.3,54.8,16.3
7/3/2014 16:00,146282,48980,32.5,52.2,10.5
7/3/2014 17:00,197189,65067,30.6,62.1,11
7/3/2014 18:00,186943,57582,29.7,62.7,12.3
7/3/2014 19:00,164084,50148,28.6,56.6,12
7/3/2014 20:00,162228,49653,24.2,53.6,11.9
7/3/2014 21:00,166060,51912,34.2,52.3,10.8
7/3/2014 22:00,137926,44144,27,55.2,16.4
7/3/2014 23:00,76084,27069,25.2,47.4,11.6
7/4/2014 0:00,45114,15048,19.9,39.3,16.3
7/4/2014 1:00,25180,7906,12.9,43.3,14.7
7/4/2014 2:00,4468,1339,19.8,37.8,17.4
7/4/2014 3:00,605,201,16.7,40.4,16.6
7/4/2014 4:00,3358,1084,15.2,41.2,15.2
7/4/2014 5:00,13293,4355,10.1,35.2,11.4
7/4/2014 6:00,33189,11996,21.4,48.7,14.8
7/4/2014 7:00,60544,19016,19.5,43.1,15.6
7/4/2014 8:00,56478,20003,18.9,49.2,14.3
7/4/2014 9:00,125995,41100,26.8,52.6,15
7/4/2014 10:00,122994,43136,28.1,52.7,11
7/4/2014 11:00,182195,59457,24.4,58.7,18.8
7/4/2014 12:00,180208,56233,24.3,54.8,14.5
7/4/2014 13:00,177099,56096,28.2,62,13.6
7/4/2014 14:00,217303,71983,36.3,60,13.9
7/4/2014 15:00,133455,42552,21.4,55.6,14.2
7/4/2014 16:00,105804,34977,24.3,51.1,16.2
7/4/2014 17:00,134080,48277,22.6,50.1,13.8
7/4/2014 18:00,126184,42254,30.5,57.8,16.6
7/4/2014 19:00,134821,47643,29,56.5,13.9
7/4/2014 20:00,161405,55253,26.4,58.2,15.8
7/4/2014 21:00,180761,61489,29.1,58.4,11.7
7/4/2014 22:00,111985,36223,21.6,47.7,14.8
7/4/2014 23:00,80657,23884,18.5,46.3,13.2
7/5/2014 0:00,41688,13291,15.5,37.8,15.7
7/5/2014 1:00,23612,8150,18.7,45.5,12
7/5/2014 2:00,4516,1520,16.9,43.3,12.2
7/5/2014 3:00,763,254,14.9,38.4,15.4
7/5/2014 4:00,5268,1625,16.3,48.4,13.2
7/5/2014 5:00,11743,4295,13.3,38.6,15
7/5/2014 6:00,27961,9229,17.1,42.3,16.1
7/5/2014 7:00,45558,15427,18,42,15
7/5/2014 8:00,71421,23106,16.4,47.2,12.3
7/5/2014 9:00,123587,40685,26.2,56.1,15.1
7/5/2014 10:00,161916,48512,21.6,51.1,16
7/5/2014 11:00,154869,52593,25.9,48.1,11.6
7/5/2014 12:00,136934,47523,26.6,55.5,15
7/5/2014 13:00,165067,51919,25.7,51.4,12.8
7/5/2014 14:00,132112,38364,29.5,56.9,13.5
7/5/2014 15:00,111873,38639,22.5,48.3,13
7/5/2014 16:00,78469,25592,19.8,50.1,11.8
7/5/2014 17:00,91809,34276,25.6,47.8,17.6
7/5/2014 18:00,98332,31089,20.4,46.2,15.6
7/5/2014 19:00,108465,36124,23.4,50.1,13.4
7/5/2014 20:00,110539,36427,18.6,49,13.1
7/5/2014 21:00,116196,39631,28.6,50.5,17.1
7/5/2014 22:00,90583,30157,21.6,48.3,15.4
7/5/2014 23:00,54049,18612,20.3,47,15.2
7/6/2014 0:00,50733,17137,18,42.3,15
7/6/2014 1:00,18547,6886,20.5,38.8,17.6
7/6/2014 2:00,5511,1894,14.8,36.9,14.6
7/6/2014 3:00,752,278,16.2,44.1,16.5
7/6/2014 4:00,2600,814,18.2,43.7,12.6
7/6/2014 5:00,5052,1713,21.2,39.5,14.4
7/6/2014 6:00,4445,1338,20.3,38.5,11.9
7/6/2014 7:00,26587,8469,7.2,36.5,14.2
7/6/2014 8:00,38432,12296,15.2,41.3,11.2
7/6/2014 9:00,78090,26412,19.9,46.9,14
7/6/2014 10:00,84151,29969,23.6,52,15.8
7/6/2014 11:00,174324,56311,27.1,57.6,12.5
7/6/2014 12:00,154099,53336,27.1,49.7,15.2
7/6/2014 13:00,142462,39840,22.3,54.9,15.6
7/6/2014 14:00,118011,36850,28.9,48.5,10.2
7/6/2014 15:00,135033,41428,26.1,54.9,12.9
7/6/2014 16:00,139796,45111,30,50.5,15.2
7/6/2014 17:00,181523,58507,25.1,59.4,14.8
7/6/2014 18:00,143638,44648,24.7,48.9,15.9
7/6/2014 19:00,167121,54040,31.1,52.4,13.9
7/6/2014 20:00,163744,51499,27.5,58.4,15.3
7/6/2014 21:00,141184,50461,25.5,51.7,13.6
7/6/2014 22:00,96377,31355,19.9,49.1,16.8
7/6/2014 23:00,85466,24664,21.7,45.5,14.4
7/7/2014 0:00,43750,13960,19.4,48.7,13.7
7/7/2014 1:00,23088,7258,18.6,42.6,16.6
7/7/2014 2:00,3981,1219,17.6,46,13.6
7/7/2014 3:00,1481,454,19.5,38.7,14.5
7/7/2014 4:00,4867,1637,14.4,40.4,13.3
7/7/2014 5:00,15259,4717,16.1,37.8,19.5
7/7/2014 6:00,29900,10340,21.7,43.5,14.1
7/7/2014 7:00,95582,30077,21.9,48.7,15.6
7/7/2014 8:00,53608,18541,16.5,41.7,11.8
7/7/2014 9:00,109603,39606,19.3,52.3,18.6
7/7/2014 10:00,218228,69309,31,59.9,14.6
7/7/2014 11:00,207942,63162,27.2,59.7,13.2
7/7/2014 12:00,246702,79399,31.6,65.9,16.8
7/7/2014 13:00,187042,62200,27.3,60.4,15.8
7/7/2014 14:00,136778,46811,28.5,58.3,12.5
7/7/2014 15:00,161314,55045,27.1,55.8,13.5
7/7/2014 16:00,157366,55505,29,57.2,15.9
7/7/2014 17:00,198360,61648,37.5,61.5,15.7
7/7/2014 18:00,113655,45366,26.8,54.9,15.2
7/7/2014 19:00,199292,66227,34.2,63.1,12.1
7/7/2014 20:00,155659,62387,36.4,62.8,16.5
7/7/2014 21:00,259583,78094,29.7,63.2,13.9
7/7/2014 22:00,146767,54760,29.5,52.5,12.3
7/7/2014 23:00,70411,24653,22.2,46.2,13.7
7/8/2014 0:00,51362,15719,17.3,49.1,14.1
7/8/2014 1:00,21323,6930,13.9,43.8,14.4
7/8/2014 2:00,4285,1367,17.8,42.6,14.4
7/8/2014 3:00,1120,378,17.2,39.4,15.2
7/8/2014 4:00,2697,878,15.6,43.8,17.1
7/8/2014 5:00,11621,3707,20.7,40.8,13.4
7/8/2014 6:00,9909,3563,12.6,42.3,15.6
7/8/2014 7:00,41502,14668,18.3,44.4,12.1
7/8/2014 8:00,62365,19443,17.3,48.3,10.4
7/8/2014 9:00,140167,45820,27.3,51.7,10.7
7/8/2014 10:00,147526,53394,27.1,54.6,19
7/8/2014 11:00,178051,59689,27.9,58.4,13.8
7/8/2014 12:00,202563,69300,23.6,64.3,11.3
7/8/2014 13:00,224454,69348,35.3,60.4,12.9
7/8/2014 14:00,183638,59785,29.6,55.1,11.8
7/8/2014 15:00,167073,50835,30.1,56.5,12.1
7/8/2014 16:00,201692,62171,26,60.6,17.1
7/8/2014 17:00,165433,54180,30.2,53.7,15.3
7/8/2014 18:00,128050,43969,24.8,53.7,16.2
7/8/2014 19:00,144633,47581,25.9,52.4,16.1
7/8/2014 20:00,176324,59774,24.3,56,15.3
7/8/2014 21:00,140815,51107,28.9,53.5,11.6
7/8/2014 22:00,95535,34890,27.5,45.9,14.7
7/8/2014 23:00,76529,23421,17.9,43.2,14
7/9/2014 0:00,46382,15237,17.7,43.9,12.2
7/9/2014 1:00,16843,6447,14.8,43.2,15.3
7/9/2014 2:00,2981,933,12.8,39,16.1
7/9/2014 3:00,1209,415,14.9,40,14.9
7/9/2014 4:00,3432,1215,12.5,35.7,15.3
7/9/2014 5:00,10162,3776,7.4,44.6,13.4
7/9/2014 6:00,23601,7264,8.5,48.6,9.6
7/9/2014 7:00,45760,13492,12,45.8,14.2
7/9/2014 8:00,47568,15853,19,42.9,15
7/9/2014 9:00,139287,47068,24.2,50.4,11.6
7/9/2014 10:00,155114,55340,34.9,58.2,14.9
7/9/2014 11:00,197792,62143,28.3,64.5,15.3
7/9/2014 12:00,206215,64554,35.8,55.1,14.8
7/9/2014 13:00,129543,47807,28.7,56.2,15.5
7/9/2014 14:00,162707,58674,32.4,58.8,13.1
7/9/2014 15:00,131519,44272,23.4,52.9,12.8
7/9/2014 16:00,177618,58481,29.8,56,14.7
7/9/2014 17:00,179535,63105,23.1,62.8,13.4
7/9/2014 18:00,117415,38960,28.9,53.2,12.3
7/9/2014 19:00,125436,42532,26,53.2,12.3
7/9/2014 20:00,132976,46571,28.6,52.9,13.9
7/9/2014 21:00,226900,71905,37.4,56.1,17.2
7/9/2014 22:00,139163,47130,24,46.9,15.3
7/9/2014 23:00,64340,22312,22.4,43.2,13.3
7/10/2014 0:00,49355,15935,17.8,46.9,12.8
7/10/2014 1:00,22635,7718,14.6,44.7,15.3
7/10/2014 2:00,4689,1405,17.4,43.6,14.5
7/10/2014 3:00,1012,361,13,38.8,17.7
7/10/2014 4:00,5360,1976,15.6,44.2,16.2
7/10/2014 5:00,11442,3872,14,44.1,15.5
7/10/2014 6:00,22791,7384,13.9,44.5,11.8
7/10/2014 7:00,41757,14291,18,43.6,11.6
7/10/2014 8:00,69930,22265,20.1,48.8,11.4
7/10/2014 9:00,122151,40927,23.6,52.6,10.6
7/10/2014 10:00,144899,46942,25.5,54.1,10.3
7/10/2014 11:00,237697,71931,34.2,60.8,13.6
7/10/2014 12:00,150191,56330,28.1,59.3,12.3
7/10/2014 13:00,109401,37901,25.3,53.7,13.4
7/10/2014 14:00,149966,45890,29.3,52.9,18
7/10/2014 15:00,157935,54275,28.4,51.4,12.8
7/10/2014 16:00,135544,45025,24.2,53.3,17.5
7/10/2014 17:00,150627,46711,25.5,57.8,12.3
7/10/2014 18:00,122819,40872,31.6,55.1,16.9
7/10/2014 19:00,144540,50524,27.7,62,10
7/10/2014 20:00,155068,56715,29.2,58.8,12.9
7/10/2014 21:00,99308,35986,23.8,50.7,14.3
7/10/2014 22:00,136785,44321,26.9,53.1,11.6
7/10/2014 23:00,68183,23042,19.4,37.1,16.1
7/11/2014 0:00,46581,14878,16,42.9,13.9
7/11/2014 1:00,17704,5664,15.1,43.6,14.4
7/11/2014 2:00,6216,2095,18.9,39.1,13.1
7/11/2014 3:00,595,213,15.3,41.9,18.3
7/11/2014 4:00,4854,1497,16.9,35.3,16.7
7/11/2014 5:00,16774,5323,11.4,38.1,11.7
7/11/2014 6:00,16023,5283,13.7,36.4,10.7
7/11/2014 7:00,61903,22568,25.5,44.8,12.5
7/11/2014 8:00,85638,27921,15.7,53,11.9
7/11/2014 9:00,103394,34762,25.3,55.1,13.9
7/11/2014 10:00,123631,39489,21.5,55.5,18
7/11/2014 11:00,114408,37334,20.4,50.8,18.5
7/11/2014 12:00,173442,62235,26.7,57.7,14.6
7/11/2014 13:00,116885,38550,21.1,45.6,10.8
7/11/2014 14:00,153625,49533,27.2,56.6,15.1
7/11/2014 15:00,143642,50829,24.7,51.3,16.2
7/11/2014 16:00,158383,48763,25.2,54.2,13.3
7/11/2014 17:00,176381,52431,30.6,60.9,13.8
7/11/2014 18:00,165162,50754,27.6,58.3,15.5
7/11/2014 19:00,121724,39754,29.1,51.3,16.8
7/11/2014 20:00,164052,51591,28.5,57.9,18
7/11/2014 21:00,158839,49885,27.4,53.5,11.6
7/11/2014 22:00,102434,36462,23.6,50.4,13.3
7/11/2014 23:00,63197,20633,19.5,44,17.6
7/12/2014 0:00,29792,9285,17.9,48.6,14.4
7/12/2014 1:00,15527,5319,9.2,38.7,11.1
7/12/2014 2:00,4201,1370,18.8,44.4,12
7/12/2014 3:00,1206,426,13.5,41.1,17.4
7/12/2014 4:00,2881,1018,11.8,42.1,14.7
7/12/2014 5:00,8274,3296,15.1,40.8,12.2
7/12/2014 6:00,47683,15783,11.2,50.1,16
7/12/2014 7:00,59482,18581,21.1,52.6,17.1
7/12/2014 8:00,66590,23096,23,49.4,14.2
7/12/2014 9:00,89550,30537,23,44.4,16.9
7/12/2014 10:00,193656,59323,29.8,63.1,13.8
7/12/2014 11:00,167254,48560,28.7,51.4,14.6
7/12/2014 12:00,176067,58145,30.7,58.1,13.1
7/12/2014 13:00,147322,50561,24.6,54.9,15
7/12/2014 14:00,125219,40823,21.8,59.2,10
7/12/2014 15:00,129082,44066,22.6,53,10.2
7/12/2014 16:00,178496,56688,30.3,59.4,12.9
7/12/2014 17:00,107524,35479,24.8,47.6,16.6
7/12/2014 18:00,90285,28552,18.5,53.4,15
7/12/2014 19:00,85815,29334,16.2,45.3,13.2
7/12/2014 20:00,78765,25381,21.9,47.4,15.7
7/12/2014 21:00,92889,29179,27,48.7,15
7/12/2014 22:00,90704,32887,23.2,51.6,13.5
7/12/2014 23:00,43547,14729,20.5,44.3,15
7/13/2014 0:00,37735,12723,14.6,42.6,14.1
7/13/2014 1:00,17406,7069,17.9,36,13.6
7/13/2014 2:00,1969,706,16.9,37.2,17.8
7/13/2014 3:00,742,254,15.5,38.1,14.1
7/13/2014 4:00,1407,540,17.3,42.9,13.5
7/13/2014 5:00,3477,1238,20.8,39.7,11.8
7/13/2014 6:00,27131,8756,18.4,41.9,14.7
7/13/2014 7:00,33689,11747,19.7,40.2,14.1
7/13/2014 8:00,55839,18008,15.2,45.6,13.8
7/13/2014 9:00,68950,22039,19.8,45,15.2
7/13/2014 10:00,71779,23432,21.7,42.2,15
7/13/2014 11:00,133359,47514,29.4,54,15.6
7/13/2014 12:00,139529,49894,29,60.5,14
7/13/2014 13:00,132945,46274,21.9,49.2,16.4
7/13/2014 14:00,131796,42481,27.6,51.1,11.7
7/13/2014 15:00,115610,42156,24.2,53.7,16.6
7/13/2014 16:00,124032,42123,24.6,52.8,14.1
7/13/2014 17:00,109946,38997,25.1,50.9,14.7
7/13/2014 18:00,106745,39411,27.6,48.7,14.5
7/13/2014 19:00,93894,33114,17.4,51.6,14.9
7/13/2014 20:00,168867,57157,27.9,53.8,13.7
7/13/2014 21:00,133427,47582,21.2,53.1,11.6
7/13/2014 22:00,114131,34317,19.9,48.3,15.3
7/13/2014 23:00,50342,16946,17.7,43.6,9.7
7/14/2014 0:00,48930,14588,24.2,41.2,14.1
7/14/2014 1:00,15052,5323,12.8,41.2,10.9
7/14/2014 2:00,1234,457,10.8,37.4,14.4
7/14/2014 3:00,972,320,14.9,41.9,14.3
7/14/2014 4:00,4855,1654,19.5,36.7,14.8
7/14/2014 5:00,10325,3846,16.2,44.2,16
7/14/2014 6:00,14114,4309,18.4,45.7,14.1
7/14/2014 7:00,59373,20528,24.5,43.6,10.7
7/14/2014 8:00,91565,28022,23.5,48.9,11
7/14/2014 9:00,139831,46618,21.7,52.8,14.3
7/14/2014 10:00,134089,49896,25.9,58.8,14.2
7/14/2014 11:00,165815,56718,33.6,58.2,10.4
7/14/2014 12:00,174581,61276,25.2,56.7,12.5
7/14/2014 13:00,227470,66982,36,59.9,13.3
7/14/2014 14:00,176394,60450,31.2,61.3,18.3
7/14/2014 15:00,154526,54159,29,54.2,18
7/14/2014 16:00,160703,51110,24.6,57.9,11.3
7/14/2014 17:00,145962,51409,31,56.4,15.1
7/14/2014 18:00,152201,53098,32.2,59,14.9
7/14/2014 19:00,125933,40403,28,52.4,15
7/14/2014 20:00,177029,56809,29.5,60.8,15
7/14/2014 21:00,143398,46505,30.3,48.9,15.6
7/14/2014 22:00,123031,40716,24.7,52.6,17.1
7/14/2014 23:00,74100,24932,19.6,46.1,16.7
7/15/2014 0:00,31445,11365,21.3,42.2,14.4
7/15/2014 1:00,20002,6556,18.6,41.5,13.4
7/15/2014 2:00,2747,907,12.4,40,17
7/15/2014 3:00,771,259,15.3,46.5,12.5
7/15/2014 4:00,2636,862,15.6,38.4,14.3
7/15/2014 5:00,15290,5525,12.8,46,10.7
7/15/2014 6:00,20494,7069,18.4,39.3,11.3
7/15/2014 7:00,52463,18369,15.1,44.4,13.4
7/15/2014 8:00,73738,23998,21.8,45,15
7/15/2014 9:00,103765,36992,22.1,50.3,12.4
7/15/2014 10:00,139438,47580,28.5,53.5,14.7
7/15/2014 11:00,201170,62690,28.7,56.3,11.9
7/15/2014 12:00,164661,60121,31,53.5,14.9
7/15/2014 13:00,121906,43652,27,53.2,13.4
7/15/2014 14:00,126916,50503,25.7,53.3,15.6
7/15/2014 15:00,131818,47227,30.4,58.7,15.5
7/15/2014 16:00,184083,52991,29.4,62.5,15
7/15/2014 17:00,147959,48618,29.6,51.8,11.9
7/15/2014 18:00,157117,54552,28.5,54.6,12.6
7/15/2014 19:00,101146,35545,25.7,52.5,12.2
7/15/2014 20:00,155850,53019,30.5,59,15
7/15/2014 21:00,193580,59161,29.7,58.6,14.4
7/15/2014 22:00,103554,35710,21.8,56.3,10.1
7/15/2014 23:00,64517,21693,21.9,45.9,11.5
7/16/2014 0:00,42051,12687,22.9,49.3,13.6
7/16/2014 1:00,18313,6400,21.1,36.9,14.5
7/16/2014 2:00,2661,898,16,42.3,16.9
7/16/2014 3:00,670,216,18.8,41.1,14.1
7/16/2014 4:00,3047,1077,12.6,39.2,13.2
7/16/2014 5:00,14087,4918,20.4,43.9,13.4
7/16/2014 6:00,18309,6398,15.5,42.5,14.2
7/16/2014 7:00,63621,20328,19.1,47,13.6
7/16/2014 8:00,106006,29951,24.1,46.7,12.2
7/16/2014 9:00,93984,33909,23,47.9,16.2
7/16/2014 10:00,161754,62091,26.8,60.3,12.9
7/16/2014 11:00,202436,65260,32.4,57.1,11.4
7/16/2014 12:00,168442,51840,24.7,54.3,16.8
7/16/2014 13:00,171882,58345,23.6,53.9,15.9
7/16/2014 14:00,147551,49987,23.9,61.1,16.2
7/16/2014 15:00,117312,43480,22.7,54.5,14.5
7/16/2014 16:00,140120,44027,25.4,51.3,16.3
7/16/2014 17:00,157320,54839,36.3,56.2,11.9
7/16/2014 18:00,135622,47107,21.6,54.3,12
7/16/2014 19:00,133032,46210,35.2,55.9,15.3
7/16/2014 20:00,136150,48487,28.7,53.6,14.8
7/16/2014 21:00,163910,55408,29.6,62.1,15.1
7/16/2014 22:00,95767,35414,25.2,51.9,17.4
7/16/2014 23:00,57332,19844,18.6,40.3,14
7/17/2014 0:00,39939,13319,17.3,49.8,13.6
7/17/2014 1:00,19078,6239,20.1,43.2,14.5
7/17/2014 2:00,2370,788,18.2,44,13.3
7/17/2014 3:00,988,302,20.5,37.1,12.7
7/17/2014 4:00,6093,1784,17.7,42.2,13.6
7/17/2014 5:00,11222,3316,15.5,41.4,15.5
7/17/2014 6:00,17539,6486,23.2,40.3,16.6
7/17/2014 7:00,32698,10563,19.9,42.6,13.4
7/17/2014 8:00,102816,31174,23.9,51.2,14.5
7/17/2014 9:00,134322,44585,26.3,55.6,10.5
7/17/2014 10:00,136635,43248,28.3,52.5,14.6
7/17/2014 11:00,157531,54298,33.2,51.1,14.5
7/17/2014 12:00,151309,49997,25.6,53.1,15.8
7/17/2014 13:00,142701,47966,27,52.9,15
7/17/2014 14:00,144381,50071,29,55.6,17.4
7/17/2014 15:00,148842,47966,26.3,50.7,14.1
7/17/2014 16:00,140760,46930,25,52.2,14.2
7/17/2014 17:00,144021,47757,30.2,48.7,13.3
7/17/2014 18:00,140814,46568,23.2,49.8,16
7/17/2014 19:00,151315,54355,28.3,57.9,14.9
7/17/2014 20:00,143688,47059,29.2,56.3,16.4
7/17/2014 21:00,175047,58203,33.1,60.2,17.2
7/17/2014 22:00,119553,42418,27.7,51.6,16.5
7/17/2014 23:00,58223,22394,23.9,42.7,13
7/18/2014 0:00,45401,13820,17.1,42.1,15.2
7/18/2014 1:00,15585,5300,14.4,38.2,13.6
7/18/2014 2:00,4806,1556,16.7,37,18.1
7/18/2014 3:00,665,223,11.7,38.8,16.9
7/18/2014 4:00,4367,1376,19.5,38.2,13.2
7/18/2014 5:00,13506,4457,14.8,38.5,14.3
7/18/2014 6:00,28219,9591,23.1,43.4,17.2
7/18/2014 7:00,48472,15331,12.3,43.3,16.4
7/18/2014 8:00,56009,19266,19.6,45.9,13.5
7/18/2014 9:00,99230,33017,25.4,54.2,18.4
7/18/2014 10:00,161685,51462,26.2,57.7,12.5
7/18/2014 11:00,139791,49966,27.3,50.6,17.3
7/18/2014 12:00,182499,58531,33.9,60.9,15.3
7/18/2014 13:00,129496,43732,26,51,10.8
7/18/2014 14:00,139276,52063,26.9,51.2,15.9
7/18/2014 15:00,152559,51045,32.5,52,13.5
7/18/2014 16:00,122471,41635,23,53,15.1
7/18/2014 17:00,146265,44986,23.7,54,14.5
7/18/2014 18:00,146526,50687,24.9,54.1,14.5
7/18/2014 19:00,139683,43830,24.9,53.6,13.8
7/18/2014 20:00,140834,46389,29.2,52.5,15.7
7/18/2014 21:00,142439,48646,27.2,53,15.9
7/18/2014 22:00,122616,39793,25.8,43.2,11.5
7/18/2014 23:00,65298,21204,18.9,43.2,10.6
7/19/2014 0:00,32027,11170,17.9,43.2,15
7/19/2014 1:00,17614,5967,14.7,40.4,16.4
7/19/2014 2:00,5084,1586,18.4,41.1,15.7
7/19/2014 3:00,1181,392,14.2,35.6,13.1
7/19/2014 4:00,3135,953,16.9,37.4,9.6
7/19/2014 5:00,13576,4120,14.7,39.2,13.5
7/19/2014 6:00,21142,6969,22.6,43.3,13.7
7/19/2014 7:00,46004,14548,16.4,43.9,17.2
7/19/2014 8:00,70256,22325,23.1,41.2,12
7/19/2014 9:00,87959,29159,19.4,49.9,16.5
7/19/2014 10:00,127853,42747,20,59.8,16.2
7/19/2014 11:00,235638,71318,32.5,64.2,15.6
7/19/2014 12:00,193483,63038,32.1,56.3,14.4
7/19/2014 13:00,195756,59138,24,58.9,14.4
7/19/2014 14:00,111594,40469,27.2,53.4,16.9
7/19/2014 15:00,107646,36028,22.6,50.2,13.7
7/19/2014 16:00,138090,43747,29,54.6,16.3
7/19/2014 17:00,153437,44378,29.4,51.2,17.1
7/19/2014 18:00,85075,27000,21,46.5,13.9
7/19/2014 19:00,108711,38296,25.8,51.8,14.4
7/19/2014 20:00,92030,31742,23.3,47.4,13.7
7/19/2014 21:00,70731,22109,25.4,50.5,15
7/19/2014 22:00,51326,18084,25.7,52.2,17.9
7/19/2014 23:00,42754,13706,15.4,49.9,15.9
7/20/2014 0:00,46818,15743,17.5,47.6,18.2
7/20/2014 1:00,22596,6371,12.7,42.6,15
7/20/2014 2:00,3226,1097,12.2,45.2,12.9
7/20/2014 3:00,903,305,13.5,40.7,12.6
7/20/2014 4:00,13,4,14,35.6,14.5
7/20/2014 5:00,949,353,13.8,39.2,12.4
7/20/2014 6:00,10405,3740,17.9,42.6,14.1
7/20/2014 7:00,24573,8706,18.9,43.2,15.6
7/20/2014 8:00,64026,21375,18.5,45.9,11.9
