DT,VPH,ApacheRPH,TPH,CPU,MEM,IO
6/30/2014 22:00,151636,450376,50318,25.2,47.3,23.7
6/30/2014 23:00,77162,234477,26955,14.8,46.7,22.4
7/1/2014 0:00,58213,177178,18114,12.7,48.2,20
7/1/2014 1:00,26799,80853,8639,9,46.4,32.4
7/1/2014 2:00,3432,10062,1200,4.8,45.1,13.1
7/1/2014 3:00,852,2565,314,6.6,41.8,25.8
7/1/2014 4:00,3703,11464,1195,5.7,45,26.9
7/1/2014 5:00,15430,46654,4841,6.6,48.9,26.7
7/1/2014 6:00,28554,89499,8727,8.1,47.2,26.9
7/1/2014 7:00,59018,174294,19309,14.1,48,27.6
7/1/2014 8:00,107569,316529,35842,16.5,46.7,31.5
7/1/2014 9:00,127377,375372,46817,19.7,46.5,27.9
7/1/2014 10:00,165781,499691,58362,27.6,42.2,14.5
7/1/2014 11:00,207172,640997,64356,32.8,49.2,22.9
7/1/2014 12:00,231421,725735,77420,39.3,46.9,29.4
7/1/2014 13:00,191089,533327,59164,30.4,45.8,36.3
7/1/2014 14:00,187063,554391,56843,31.2,44.5,14
7/1/2014 15:00,171611,537608,55380,28,46.2,26.6
7/1/2014 16:00,149994,453266,56811,24.6,47.3,33.5
7/1/2014 17:00,155608,466792,46103,26.2,45.4,23
7/1/2014 18:00,168210,481450,54777,26,49.5,23.2
7/1/2014 19:00,135528,408871,44831,24,48.7,32.2
7/1/2014 20:00,174095,522138,56258,27.5,44.7,18.8
7/1/2014 21:00,199687,609173,66681,32.5,47.6,31.8
7/1/2014 22:00,137312,384741,49611,22.3,42.5,31.2
7/1/2014 23:00,79121,228416,25771,13.7,43.2,22.3
7/2/2014 0:00,43958,131177,13840,13.3,44.9,26.2
7/2/2014 1:00,22879,68454,7686,5,46.9,20.3
7/2/2014 2:00,4116,12155,1377,6.9,45.3,16
7/2/2014 3:00,1249,3902,402,5.9,47.2,29.6
7/2/2014 4:00,3030,8622,1168,5.8,41.4,23.3
7/2/2014 5:00,16397,49387,5520,4.8,46.6,19.3
7/2/2014 6:00,13898,42878,4382,8,43.8,33.4
7/2/2014 7:00,54278,161731,19520,11.6,50.2,31.7
7/2/2014 8:00,84214,254832,25766,13.7,47.3,28.8
7/2/2014 9:00,139150,411848,45359,23.2,47.9,22
7/2/2014 10:00,157014,497371,51548,24.8,49.2,22.8
7/2/2014 11:00,210087,627181,74353,32.4,44.6,21.7
7/2/2014 12:00,198516,578965,70154,27.1,44.7,21.6
7/2/2014 13:00,195180,554463,60968,31.3,45.4,33.9
7/2/2014 14:00,115699,348750,46863,19.4,47.5,32
7/2/2014 15:00,170421,472242,55443,24.7,46,26.5
7/2/2014 16:00,139276,420479,52076,22,48.4,24.8
7/2/2014 17:00,159042,467407,51176,25.7,46.7,23.1
7/2/2014 18:00,184516,568429,56043,31.4,45.7,20.8
7/2/2014 19:00,147467,431386,50749,23.9,46.8,26.2
7/2/2014 20:00,177741,542426,59675,26.9,44.7,19.2
7/2/2014 21:00,226692,721607,65939,37.5,44.9,30.4
7/2/2014 22:00,126995,368758,45554,21.4,45.3,35.9
7/2/2014 23:00,82263,258026,28597,16.8,47.1,29.7
7/3/2014 0:00,51407,153796,15305,14.1,47.6,20.2
7/3/2014 1:00,18546,58831,6568,7.8,51.1,25.9
7/3/2014 2:00,4312,13254,1441,4.3,47.6,19.9
7/3/2014 3:00,469,1370,163,6.7,48.1,27.6
7/3/2014 4:00,4467,13375,1439,3.1,44.8,27.3
7/3/2014 5:00,12279,37714,4039,7.1,48.2,25
7/3/2014 6:00,36659,109841,12483,9.2,44.9,28.7
7/3/2014 7:00,73071,226558,24757,17,46.8,31.1
7/3/2014 8:00,73426,211147,26491,15.2,42.8,25.9
7/3/2014 9:00,142013,415367,40685,23.8,46.1,30.8
7/3/2014 10:00,187761,563291,62963,29.9,43.8,27.3
7/3/2014 11:00,209833,585909,69931,30,47.8,23.5
7/3/2014 12:00,188076,612706,66780,32.6,50.4,23.4
7/3/2014 13:00,173057,520815,71138,27.5,47.5,20.2
7/3/2014 14:00,152006,447475,55393,26.4,47.7,23.1
7/3/2014 15:00,156908,467851,51432,27.5,46.5,29.7
7/3/2014 16:00,146282,423125,48980,23.5,46.2,28.6
7/3/2014 17:00,197189,589230,65067,30.9,47,19.5
7/3/2014 18:00,186943,541087,57582,30.7,46.9,22.8
7/3/2014 19:00,164084,501696,50148,27.4,45.3,17.9
7/3/2014 20:00,162228,498883,49653,26.5,41,29
7/3/2014 21:00,166060,487722,51912,28.1,46.2,22.7
7/3/2014 22:00,137926,401397,44144,21.4,43.9,24.4
7/3/2014 23:00,76084,230771,27069,15.4,49.4,24.6
7/4/2014 0:00,45114,133259,15048,13.4,45.9,24.4
7/4/2014 1:00,25180,73293,7906,4.5,42.4,25.6
7/4/2014 2:00,4468,12962,1339,5.2,47.2,32.2
7/4/2014 3:00,605,1775,201,4.3,45.3,19.8
7/4/2014 4:00,3358,9741,1084,3.9,44.6,25.6
7/4/2014 5:00,13293,40324,4355,5.1,49.2,25.9
7/4/2014 6:00,33189,98527,11996,7,45.9,27.4
7/4/2014 7:00,60544,174658,19016,12.1,43.9,21.3
7/4/2014 8:00,56478,164964,20003,10.8,43.3,31.7
7/4/2014 9:00,125995,385271,41100,22.1,41.7,19.7
7/4/2014 10:00,122994,374349,43136,19.6,46.3,30.2
7/4/2014 11:00,182195,560905,59457,30.5,44.5,24.4
7/4/2014 12:00,180208,545502,56233,28,45.4,22.3
7/4/2014 13:00,177099,545352,56096,30.4,43.2,27
7/4/2014 14:00,217303,646641,71983,34.7,47.7,35.1
7/4/2014 15:00,133455,390255,42552,22.2,43.1,23.6
7/4/2014 16:00,105804,332018,34977,21.6,45.8,20.9
7/4/2014 17:00,134080,381501,48277,19.5,48.9,25.2
7/4/2014 18:00,126184,380828,42254,22.5,43.5,20.9
7/4/2014 19:00,134821,405265,47643,23,44.3,35.5
7/4/2014 20:00,161405,500703,55253,28.3,45,26.4
7/4/2014 21:00,180761,532161,61489,27.1,46,38.2
7/4/2014 22:00,111985,338023,36223,18.2,45.4,23.8
7/4/2014 23:00,80657,244860,23884,13.9,45.2,26.5
7/5/2014 0:00,41688,124943,13291,9.7,46.7,16.4
7/5/2014 1:00,23612,69545,8150,7.8,45.8,24.1
7/5/2014 2:00,4516,13173,1520,3,48.8,23.3
7/5/2014 3:00,763,2265,254,5.6,45,23.5
7/5/2014 4:00,5268,15346,1625,5.4,48.2,25.4
7/5/2014 5:00,11743,35297,4295,7.9,50.6,17.2
7/5/2014 6:00,27961,86769,9229,10.6,46,18
7/5/2014 7:00,45558,136607,15427,9.8,44.8,19.5
7/5/2014 8:00,71421,207847,23106,13.9,43.9,23.5
7/5/2014 9:00,123587,385252,40685,23.2,48.1,21.4
7/5/2014 10:00,161916,494986,48512,27.3,46.9,32.4
7/5/2014 11:00,154869,472787,52593,26.3,45.3,23.7
7/5/2014 12:00,136934,431374,47523,25,47.4,20.8
7/5/2014 13:00,165067,495837,51919,27.5,44.6,22.4
7/5/2014 14:00,132112,383772,38364,21.6,44.5,28.2
7/5/2014 15:00,111873,329688,38639,19.7,43.7,27.6
7/5/2014 16:00,78469,230243,25592,16.1,47.2,20.5
7/5/2014 17:00,91809,278913,34276,17.7,44.3,25.9
7/5/2014 18:00,98332,285417,31089,20.1,44.7,29
7/5/2014 19:00,108465,321714,36124,17.3,45.5,30.2
7/5/2014 20:00,110539,310492,36427,19.1,46.7,23.6
7/5/2014 21:00,116196,367084,39631,19.7,46.1,27.7
7/5/2014 22:00,90583,277704,30157,16.4,47.4,35
7/5/2014 23:00,54049,163173,18612,13.6,43.3,27.5
7/6/2014 0:00,50733,145248,17137,15.2,42.1,21
7/6/2014 1:00,18547,54828,6886,5.7,49.1,23.7
7/6/2014 2:00,5511,16444,1894,5.4,44.9,16.4
7/6/2014 3:00,752,2348,278,6,47.3,25.6
7/6/2014 4:00,2600,7595,814,6,49,30.6
7/6/2014 5:00,5052,15176,1713,5.2,44.4,27
7/6/2014 6:00,4445,13345,1338,6.7,47.4,19.5
7/6/2014 7:00,26587,75077,8469,9.3,50.7,27.7
7/6/2014 8:00,38432,117567,12296,9.1,46.2,22.8
7/6/2014 9:00,78090,241662,26412,14.6,41.4,32.2
7/6/2014 10:00,84151,254202,29969,17.6,43.7,25.5
7/6/2014 11:00,174324,519698,56311,28.2,42,21.7
7/6/2014 12:00,154099,486346,53336,28.4,42.4,26.1
7/6/2014 13:00,142462,430610,39840,27.6,46.7,34.3
7/6/2014 14:00,118011,330026,36850,20.3,46.1,29.6
7/6/2014 15:00,135033,414075,41428,25,47.3,21.3
7/6/2014 16:00,139796,409788,45111,24.6,45.3,29.2
7/6/2014 17:00,181523,558900,58507,32,44.8,30.3
7/6/2014 18:00,143638,460097,44648,24.4,42,21.5
7/6/2014 19:00,167121,492165,54040,27,47.6,25.9
7/6/2014 20:00,163744,528160,51499,29.5,46.5,25
7/6/2014 21:00,141184,425221,50461,25.6,42.2,19.1
7/6/2014 22:00,96377,275850,31355,17.2,47.3,21.1
7/6/2014 23:00,85466,246077,24664,17.1,46.2,27.7
7/7/2014 0:00,43750,128568,13960,9.1,48.1,30.5
7/7/2014 1:00,23088,68948,7258,8,49.8,19.3
7/7/2014 2:00,3981,11914,1219,6.4,47,26.1
7/7/2014 3:00,1481,4427,454,4.1,46.8,21
7/7/2014 4:00,4867,14605,1637,8.4,48.6,21.4
7/7/2014 5:00,15259,46141,4717,6,42.4,32.2
7/7/2014 6:00,29900,88831,10340,8.6,45.3,25.7
7/7/2014 7:00,95582,294438,30077,16.3,47.5,26
7/7/2014 8:00,53608,158253,18541,12.3,47,20.3
7/7/2014 9:00,109603,337017,39606,18.3,45.3,18
7/7/2014 10:00,218228,643583,69309,34.4,46.9,19.8
7/7/2014 11:00,207942,643009,63162,32.8,44.8,23.5
7/7/2014 12:00,246702,818224,79399,40,48.9,27.9
7/7/2014 13:00,187042,589209,62200,29.2,46.6,21.3
7/7/2014 14:00,136778,390961,46811,22.7,44.9,29.5
7/7/2014 15:00,161314,499413,55045,29.1,42.8,29.3
7/7/2014 16:00,157366,473563,55505,27.5,47.6,28.3
7/7/2014 17:00,198360,600947,61648,31.3,44.2,26.6
7/7/2014 18:00,113655,326462,45366,19.3,45.6,36.7
7/7/2014 19:00,199292,619701,66227,32.5,45.2,23.1
7/7/2014 20:00,155659,458431,62387,24,48.9,30.7
7/7/2014 21:00,259583,770316,78094,41.1,48.7,27
7/7/2014 22:00,146767,430650,54760,23.4,46.3,7.2
7/7/2014 23:00,70411,217622,24653,13.9,51.5,22.1
7/8/2014 0:00,51362,152766,15719,11,47,30.2
7/8/2014 1:00,21323,61454,6930,7.8,46.4,30.4
7/8/2014 2:00,4285,13024,1367,5.1,46.4,23.9
7/8/2014 3:00,1120,3190,378,6.8,43.6,20.5
7/8/2014 4:00,2697,7801,878,5.2,49.6,28.6
7/8/2014 5:00,11621,34941,3707,5.3,48.2,17.7
7/8/2014 6:00,9909,29066,3563,5.3,47,25.4
7/8/2014 7:00,41502,123954,14668,10.6,43,22.8
7/8/2014 8:00,62365,199039,19443,14.5,45.1,27.7
7/8/2014 9:00,140167,431455,45820,26.1,47,24.9
7/8/2014 10:00,147526,401338,53394,21.2,47.4,30.5
7/8/2014 11:00,178051,547895,59689,29.1,41.3,27
7/8/2014 12:00,202563,640818,69300,32.7,45.8,31.8
7/8/2014 13:00,224454,686484,69348,37.8,46.2,23.9
7/8/2014 14:00,183638,539791,59785,29.7,43.2,36.7
7/8/2014 15:00,167073,483741,50835,26.9,45.7,28.5
7/8/2014 16:00,201692,624580,62171,32.9,46.3,23.2
7/8/2014 17:00,165433,516531,54180,26.4,44.2,23.8
7/8/2014 18:00,128050,384177,43969,22.4,52,30.7
7/8/2014 19:00,144633,423858,47581,25.2,50.6,24.9
7/8/2014 20:00,176324,542188,59774,26.7,46,29.1
7/8/2014 21:00,140815,436394,51107,23.9,44.4,21.4
7/8/2014 22:00,95535,283582,34890,18.5,48.3,33.8
7/8/2014 23:00,76529,228804,23421,15.4,42.3,17
7/9/2014 0:00,46382,136553,15237,9.8,47.4,24.8
7/9/2014 1:00,16843,50730,6447,5.7,48.7,26.3
7/9/2014 2:00,2981,9260,933,2.1,47.6,27
7/9/2014 3:00,1209,3740,415,4.2,40.5,36.7
7/9/2014 4:00,3432,9503,1215,5.3,47.6,23
7/9/2014 5:00,10162,29574,3776,4.7,44.3,27.7
7/9/2014 6:00,23601,71331,7264,8,45.8,24.3
7/9/2014 7:00,45760,139727,13492,13.4,47.4,29.1
7/9/2014 8:00,47568,133799,15853,12.7,43.3,25.7
7/9/2014 9:00,139287,426928,47068,25.7,42.2,22.6
7/9/2014 10:00,155114,471371,55340,28.6,48.1,26.3
7/9/2014 11:00,197792,610009,62143,32.1,43,22.9
7/9/2014 12:00,206215,606927,64554,30.3,42.6,26.7
7/9/2014 13:00,129543,376640,47807,22.2,46.7,31.8
7/9/2014 14:00,162707,496029,58674,27.6,46.9,23.3
7/9/2014 15:00,131519,417890,44272,21.7,45.4,29.6
7/9/2014 16:00,177618,528079,58481,28.9,44.7,31.3
7/9/2014 17:00,179535,524462,63105,26.7,44.1,22.6
7/9/2014 18:00,117415,342712,38960,18.6,47.3,25.5
7/9/2014 19:00,125436,367919,42532,23.1,44.5,26.3
7/9/2014 20:00,132976,385242,46571,22.1,47.1,22.3
7/9/2014 21:00,226900,691618,71905,34.1,45,25.4
7/9/2014 22:00,139163,410458,47130,26.2,50.7,28.4
7/9/2014 23:00,64340,192295,22312,14.7,46,23.6
7/10/2014 0:00,49355,145661,15935,14.9,40.6,28.2
7/10/2014 1:00,22635,65345,7718,9.3,44.3,26.7
7/10/2014 2:00,4689,13179,1405,5,46.7,33.8
7/10/2014 3:00,1012,3067,361,4.4,45,31.2
7/10/2014 4:00,5360,15475,1976,4.9,42.3,23.2
7/10/2014 5:00,11442,33849,3872,5.8,49.5,36
7/10/2014 6:00,22791,69224,7384,9.9,42.3,29.4
7/10/2014 7:00,41757,117919,14291,9.8,48.6,26.2
7/10/2014 8:00,69930,215467,22265,13.8,48.2,25
7/10/2014 9:00,122151,379534,40927,23.4,44.5,35.4
7/10/2014 10:00,144899,418838,46942,23.8,50.2,26.7
7/10/2014 11:00,237697,684340,71931,35.9,47.5,35.8
7/10/2014 12:00,150191,421817,56330,25,46.3,30
7/10/2014 13:00,109401,321962,37901,18.3,46.7,22.9
7/10/2014 14:00,149966,440646,45890,25,47.6,25.5
7/10/2014 15:00,157935,505061,54275,26.4,45.1,30.4
7/10/2014 16:00,135544,405755,45025,24.1,47,28.7
7/10/2014 17:00,150627,468193,46711,25.8,49,25.3
7/10/2014 18:00,122819,383014,40872,22.6,45.3,19.6
7/10/2014 19:00,144540,440361,50524,26.1,42.4,25.1
7/10/2014 20:00,155068,480545,56715,26.1,46.3,32
7/10/2014 21:00,99308,305016,35986,19.2,49.2,18.7
7/10/2014 22:00,136785,421104,44321,25.8,47,28.6
7/10/2014 23:00,68183,198981,23042,13.3,46.1,21
7/11/2014 0:00,46581,137862,14878,11.3,45.8,27.5
7/11/2014 1:00,17704,51670,5664,5,46.4,23.3
7/11/2014 2:00,6216,17650,2095,4.8,46.9,33.7
7/11/2014 3:00,595,1765,213,4.7,44.6,26.4
7/11/2014 4:00,4854,14943,1497,4.9,44.1,22.2
7/11/2014 5:00,16774,50537,5323,6.3,44.1,23.5
7/11/2014 6:00,16023,46211,5283,7.5,47.5,32
7/11/2014 7:00,61903,184272,22568,12.3,44.6,20.4
7/11/2014 8:00,85638,257655,27921,16.7,48.1,23.2
7/11/2014 9:00,103394,301894,34762,19.3,45.3,25.4
7/11/2014 10:00,123631,374898,39489,21.8,44.3,26.8
7/11/2014 11:00,114408,327234,37334,19.3,45.3,23.7
7/11/2014 12:00,173442,548480,62235,29,47.4,31.5
7/11/2014 13:00,116885,346734,38550,21.4,48.8,32
7/11/2014 14:00,153625,487491,49533,25.8,46,32.4
7/11/2014 15:00,143642,422981,50829,24.5,46.1,17
7/11/2014 16:00,158383,470775,48763,24.7,45.7,23.1
7/11/2014 17:00,176381,559793,52431,30.4,46.5,23.3
7/11/2014 18:00,165162,502783,50754,28,45.6,28
7/11/2014 19:00,121724,349289,39754,16.7,49.7,26.2
7/11/2014 20:00,164052,505509,51591,27.4,46.6,24.6
7/11/2014 21:00,158839,482836,49885,27.3,44.4,29.3
7/11/2014 22:00,102434,296482,36462,16.7,50.4,25.3
7/11/2014 23:00,63197,185181,20633,12.8,47.4,30.2
7/12/2014 0:00,29792,88848,9285,8.7,50.1,31.4
7/12/2014 1:00,15527,48751,5319,7,45.1,31.8
7/12/2014 2:00,4201,12449,1370,6.8,43,25.5
7/12/2014 3:00,1206,3732,426,4.3,43,25
7/12/2014 4:00,2881,9329,1018,2.8,43.3,25.4
7/12/2014 5:00,8274,23741,3296,3.3,46.9,29.6
7/12/2014 6:00,47683,139969,15783,12.2,45.9,29.5
7/12/2014 7:00,59482,180478,18581,13.1,45,30.5
7/12/2014 8:00,66590,211798,23096,16.1,46.8,26.6
7/12/2014 9:00,89550,262564,30537,15.4,47.1,23.9
7/12/2014 10:00,193656,610852,59323,30.7,47.9,22.1
7/12/2014 11:00,167254,507500,48560,29.8,46.6,20.2
7/12/2014 12:00,176067,532464,58145,31.2,42.7,23
7/12/2014 13:00,147322,437531,50561,25.2,48,38.4
7/12/2014 14:00,125219,362773,40823,22.4,41.5,28.5
7/12/2014 15:00,129082,398815,44066,23.4,42.6,21.2
7/12/2014 16:00,178496,515738,56688,28.6,42.4,20
7/12/2014 17:00,107524,324943,35479,17.8,47.6,20.2
7/12/2014 18:00,90285,266631,28552,18.4,47.1,26.6
7/12/2014 19:00,85815,240379,29334,14.9,43.8,25.1
7/12/2014 20:00,78765,223929,25381,17,46.5,25.7
7/12/2014 21:00,92889,280616,29179,17.7,47,21.6
7/12/2014 22:00,90704,282225,32887,17.6,49.8,35.6
7/12/2014 23:00,43547,132866,14729,13.1,45.1,27.4
7/13/2014 0:00,37735,108796,12723,11.2,47.2,25.9
7/13/2014 1:00,17406,49707,7069,5.1,44,28.7
7/13/2014 2:00,1969,6262,706,5.6,45.8,29.1
7/13/2014 3:00,742,2191,254,3.5,49.9,31.5
7/13/2014 4:00,1407,4062,540,4.5,47.7,24.1
7/13/2014 5:00,3477,10258,1238,3.8,47.9,32.5
7/13/2014 6:00,27131,81804,8756,8.7,54.6,39.5
7/13/2014 7:00,33689,102861,11747,9.4,44.1,24.2
7/13/2014 8:00,55839,167602,18008,13.4,47.8,31.5
7/13/2014 9:00,68950,219492,22039,12.2,46.7,26.8
7/13/2014 10:00,71779,223865,23432,16.4,49,29.2
7/13/2014 11:00,133359,392364,47514,24,46,29.4
7/13/2014 12:00,139529,423389,49894,24.2,48.1,25
7/13/2014 13:00,132945,418284,46274,25,47,35.7
7/13/2014 14:00,131796,392600,42481,23.6,46.6,28.6
7/13/2014 15:00,115610,344559,42156,20.5,48.4,23.8
7/13/2014 16:00,124032,359090,42123,21.5,46,27.7
7/13/2014 17:00,109946,330340,38997,21.7,43.2,31
7/13/2014 18:00,106745,322046,39411,18.6,50.5,29.8
7/13/2014 19:00,93894,294840,33114,20.9,46.5,15.1
7/13/2014 20:00,168867,502737,57157,27.8,41.4,21.2
7/13/2014 21:00,133427,393873,47582,22.6,47.9,25.1
7/13/2014 22:00,114131,348075,34317,20.1,44.1,20.2
7/13/2014 23:00,50342,157980,16946,10.7,47.7,28.2
7/14/2014 0:00,48930,143904,14588,13.2,45.4,23.4
7/14/2014 1:00,15052,46155,5323,7.1,44.9,26.6
7/14/2014 2:00,1234,3627,457,3.4,45.2,28
7/14/2014 3:00,972,2831,320,2.9,48.5,20
7/14/2014 4:00,4855,14624,1654,4,46.4,26.5
7/14/2014 5:00,10325,30854,3846,5.2,46.9,25.6
7/14/2014 6:00,14114,43794,4309,9.3,47.4,27.4
7/14/2014 7:00,59373,175796,20528,13,46.5,24.7
7/14/2014 8:00,91565,295696,28022,16.1,44.9,31.9
7/14/2014 9:00,139831,425207,46618,25.6,47.4,25.5
7/14/2014 10:00,134089,385234,49896,20.5,53.1,35.8
7/14/2014 11:00,165815,497713,56718,27.4,46.4,18.7
7/14/2014 12:00,174581,534742,61276,27.5,44.8,22.7
7/14/2014 13:00,227470,674462,66982,35.5,46.1,24.7
7/14/2014 14:00,176394,511018,60450,27.3,47.9,32.9
7/14/2014 15:00,154526,473203,54159,23.8,49.3,25.4
7/14/2014 16:00,160703,509367,51110,29.2,43.4,21.5
7/14/2014 17:00,145962,424728,51409,23.9,44.5,27.1
7/14/2014 18:00,152201,444887,53098,25.2,47,30.6
7/14/2014 19:00,125933,367787,40403,21.2,44.2,27.9
7/14/2014 20:00,177029,515845,56809,28.1,45.8,24.2
7/14/2014 21:00,143398,420151,46505,23.6,44,24.1
7/14/2014 22:00,123031,369116,40716,19.5,47.8,25.4
7/14/2014 23:00,74100,224308,24932,15,47.7,29.6
7/15/2014 0:00,31445,91515,11365,9.9,43.7,22.9
7/15/2014 1:00,20002,57524,6556,9.1,48.4,15.1
7/15/2014 2:00,2747,8377,907,5.5,46.2,23.5
7/15/2014 3:00,771,2475,259,3.9,47.1,31.5
7/15/2014 4:00,2636,7820,862,6,48.9,23.3
7/15/2014 5:00,15290,49146,5525,5,46.1,34
7/15/2014 6:00,20494,63831,7069,8.4,45.3,29.9
7/15/2014 7:00,52463,150470,18369,11,44.5,29.6
7/15/2014 8:00,73738,229272,23998,14.5,47.6,31.8
7/15/2014 9:00,103765,304072,36992,20.1,50.5,33.6
7/15/2014 10:00,139438,436658,47580,26.4,41.2,24.3
7/15/2014 11:00,201170,594787,62690,30.8,46.7,26.2
7/15/2014 12:00,164661,503159,60121,29.2,44.4,33.4
7/15/2014 13:00,121906,377227,43652,23.9,49.9,24.1
7/15/2014 14:00,126916,392928,50503,22,46,24.6
7/15/2014 15:00,131818,388059,47227,24.2,46.1,21.2
7/15/2014 16:00,184083,548706,52991,28.8,47.7,25
7/15/2014 17:00,147959,451610,48618,26.2,45.5,22.9
7/15/2014 18:00,157117,477459,54552,27.5,46.4,26.3
7/15/2014 19:00,101146,297689,35545,19.9,47,25.7
7/15/2014 20:00,155850,471213,53019,26.9,45.3,21.2
7/15/2014 21:00,193580,611287,59161,33,43.5,27.2
7/15/2014 22:00,103554,315903,35710,20.4,47.5,26.7
7/15/2014 23:00,64517,201130,21693,14.4,46.3,21.3
7/16/2014 0:00,42051,130114,12687,12.7,43.9,20.6
7/16/2014 1:00,18313,55518,6400,7.8,47.2,27.1
7/16/2014 2:00,2661,7753,898,5.1,45.8,30.7
7/16/2014 3:00,670,2053,216,6.9,49.4,34
7/16/2014 4:00,3047,9154,1077,3.1,47.3,34.1
7/16/2014 5:00,14087,43065,4918,6.5,49.6,26.4
7/16/2014 6:00,18309,56494,6398,6.9,49.8,28.6
7/16/2014 7:00,63621,188064,20328,13.2,48.6,28.8
7/16/2014 8:00,106006,311010,29951,17.6,46.4,22.1
7/16/2014 9:00,93984,288785,33909,20.1,46.7,32.1
7/16/2014 10:00,161754,486381,62091,25.8,45,11.7
7/16/2014 11:00,202436,587116,65260,30.6,47.4,25.2
7/16/2014 12:00,168442,528251,51840,26.5,45,28.2
7/16/2014 13:00,171882,521734,58345,29.9,44,28.3
7/16/2014 14:00,147551,440968,49987,25.7,49.2,27.2
7/16/2014 15:00,117312,361399,43480,22.3,45.3,32.4
7/16/2014 16:00,140120,436568,44027,24.5,50.6,22.6
7/16/2014 17:00,157320,469599,54839,24.8,43.6,22.7
7/16/2014 18:00,135622,407813,47107,22.7,45.5,16.6
7/16/2014 19:00,133032,415437,46210,22.3,49.1,20.4
7/16/2014 20:00,136150,400526,48487,21.2,46.5,32.2
7/16/2014 21:00,163910,489727,55408,27.7,45.1,26.8
7/16/2014 22:00,95767,290734,35414,19.4,47.9,21.4
7/16/2014 23:00,57332,179103,19844,10.2,46,29.2
7/17/2014 0:00,39939,122425,13319,8.2,46.7,22.7
7/17/2014 1:00,19078,58198,6239,6.7,45.4,31
7/17/2014 2:00,2370,7022,788,5.5,46.4,20.7
7/17/2014 3:00,988,3024,302,5.1,45.4,22.5
7/17/2014 4:00,6093,17621,1784,5.5,45.5,29.2
7/17/2014 5:00,11222,32923,3316,4.3,49.7,28.1
7/17/2014 6:00,17539,52206,6486,5.2,46.6,28
7/17/2014 7:00,32698,97586,10563,10.2,41.5,22.9
7/17/2014 8:00,102816,301056,31174,19.2,45.3,30.1
7/17/2014 9:00,134322,414590,44585,24.4,46,35
7/17/2014 10:00,136635,414626,43248,23,44.5,32.1
7/17/2014 11:00,157531,462885,54298,25.6,45.9,26
7/17/2014 12:00,151309,459560,49997,25.4,45.5,25.7
7/17/2014 13:00,142701,439139,47966,22.9,45.5,23.6
7/17/2014 14:00,144381,440558,50071,25.7,49.3,25.3
7/17/2014 15:00,148842,466850,47966,23.8,44.6,19.5
7/17/2014 16:00,140760,396948,46930,21.5,43.1,28
7/17/2014 17:00,144021,445216,47757,25.1,45.8,24.9
7/17/2014 18:00,140814,414536,46568,22.6,45.7,21.8
7/17/2014 19:00,151315,445359,54355,23.1,48.3,28.5
7/17/2014 20:00,143688,430159,47059,24,41.6,30.5
7/17/2014 21:00,175047,503532,58203,26.7,43.4,25.5
7/17/2014 22:00,119553,368929,42418,20,44.1,30.7
7/17/2014 23:00,58223,181106,22394,12.4,43.2,29.9
7/18/2014 0:00,45401,136939,13820,11.5,44.2,31.2
7/18/2014 1:00,15585,47706,5300,7.7,47.1,20.3
7/18/2014 2:00,4806,14675,1556,5.8,46.7,21.2
7/18/2014 3:00,665,2085,223,5.2,43.7,31.5
7/18/2014 4:00,4367,13506,1376,7,45.3,34.8
7/18/2014 5:00,13506,38585,4457,6.8,45.4,26.4
7/18/2014 6:00,28219,80048,9591,8.7,47.2,21.8
7/18/2014 7:00,48472,145810,15331,11.5,45.2,26.1
7/18/2014 8:00,56009,168421,19266,11.1,44.3,19.7
7/18/2014 9:00,99230,280182,33017,17.7,47.5,32.1
7/18/2014 10:00,161685,489945,51462,24,48.7,25.9
7/18/2014 11:00,139791,425729,49966,23.3,45.5,22.9
7/18/2014 12:00,182499,574517,58531,29.8,48.7,28
7/18/2014 13:00,129496,394359,43732,23.2,46.5,29.7
7/18/2014 14:00,139276,427946,52063,23.7,46.8,26.6
7/18/2014 15:00,152559,448541,51045,27.7,49.1,33.4
7/18/2014 16:00,122471,354132,41635,20,45.2,22.3
7/18/2014 17:00,146265,426570,44986,26.5,47.1,26.9
7/18/2014 18:00,146526,423662,50687,20.1,44.8,26.7
7/18/2014 19:00,139683,419855,43830,23.8,43.2,29.5
7/18/2014 20:00,140834,432027,46389,23,44.3,29.4
7/18/2014 21:00,142439,399197,48646,23.5,46.7,34.2
7/18/2014 22:00,122616,381778,39793,21.6,46.4,26.8
7/18/2014 23:00,65298,185560,21204,14,51.9,26.7
7/19/2014 0:00,32027,96639,11170,9.1,43.8,22.9
7/19/2014 1:00,17614,52069,5967,6.7,44.2,22.5
7/19/2014 2:00,5084,14071,1586,5.3,43.9,29.4
7/19/2014 3:00,1181,3596,392,5.5,46.4,29.5
7/19/2014 4:00,3135,9270,953,3.5,44.8,21.5
7/19/2014 5:00,13576,42828,4120,7.1,45.5,23.1
7/19/2014 6:00,21142,66463,6969,8.5,46.4,32.5
7/19/2014 7:00,46004,135787,14548,11.7,44.3,38
7/19/2014 8:00,70256,216181,22325,15,46.6,20.4
7/19/2014 9:00,87959,266673,29159,15,51.5,32.5
7/19/2014 10:00,127853,401447,42747,24.4,44.2,25.1
7/19/2014 11:00,235638,658362,71318,33.7,49.8,21.1
7/19/2014 12:00,193483,549878,63038,30,44.3,23.4
