Datetime,VPH,TPH,CPU,MEM,IO,StorageGB,StorageCapacityGB
7/5/2014 3:00,763,254,17.1,28.3,2.9,18.786747,64
7/5/2014 4:00,5268,1625,10.8,26.4,6.2,18.786902,64
7/5/2014 5:00,11743,4295,12.2,27.7,12.4,18.787312,64
7/5/2014 6:00,27961,9229,17.8,24.5,15.9,18.788192,64
7/5/2014 7:00,45558,15427,14.1,32.5,18.8,18.789663,64
7/5/2014 8:00,71421,23106,20.5,31.8,24.7,18.791866,64
7/5/2014 9:00,123587,40685,19.2,39.2,38.8,18.795746,64
7/5/2014 10:00,161916,48512,26.3,41.4,48.2,18.800373,64
7/5/2014 11:00,154869,52593,22.4,35.9,52.7,18.805389,64
7/5/2014 12:00,136934,47523,20.5,38.6,47,18.809921,64
7/5/2014 13:00,165067,51919,21.5,41.4,50.4,18.814872,64
7/5/2014 14:00,132112,38364,25.9,30.6,37,18.818531,64
7/5/2014 15:00,111873,38639,21.8,36,37.7,18.822216,64
7/5/2014 16:00,78469,25592,13.1,31.2,23.7,18.824656,64
7/5/2014 17:00,91809,34276,13.9,34.1,35.5,18.827925,64
7/5/2014 18:00,98332,31089,22.8,37.4,31.9,18.83089,64
7/5/2014 19:00,108465,36124,18.3,33.9,33.4,18.834335,64
7/5/2014 20:00,110539,36427,24.4,36.8,35.5,18.837809,64
7/5/2014 21:00,116196,39631,20.1,36.2,39.3,18.841589,64
7/5/2014 22:00,90583,30157,25.4,33.4,32.2,18.844465,64
7/5/2014 23:00,54049,18612,19.4,33.4,19.5,18.846239,64
7/6/2014 0:00,50733,17137,15.1,28.2,21.1,18.847874,64
7/6/2014 1:00,18547,6886,18,25.6,10.2,18.848531,64
7/6/2014 2:00,5511,1894,15.7,22.7,6.8,18.848711,64
7/6/2014 3:00,752,278,12.8,21.6,13.9,18.848738,64
7/6/2014 4:00,2600,814,18.5,24.1,6.6,18.848815,64
7/6/2014 5:00,5052,1713,16.8,23.3,11.9,18.848979,64
7/6/2014 6:00,4445,1338,11.3,27,5.6,18.849106,64
7/6/2014 7:00,26587,8469,16.4,22.9,15,18.849914,64
7/6/2014 8:00,38432,12296,9.7,25.6,14.1,18.851087,64
7/6/2014 9:00,78090,26412,17.1,30.6,29.8,18.853605,64
7/6/2014 10:00,84151,29969,21.6,29.8,33.2,18.856463,64
7/6/2014 11:00,174324,56311,21.3,38.5,55,18.861834,64
7/6/2014 12:00,154099,53336,25.1,43.2,50.5,18.86692,64
7/6/2014 13:00,142462,39840,22.8,33.2,42.3,18.87072,64
7/6/2014 14:00,118011,36850,18.3,35.2,36.6,18.874234,64
7/6/2014 15:00,135033,41428,26.3,35.7,41.3,18.878185,64
7/6/2014 16:00,139796,45111,23.2,41.4,45.9,18.882487,64
7/6/2014 17:00,181523,58507,24.7,42,54.1,18.888067,64
7/6/2014 18:00,143638,44648,26.2,37.8,43.8,18.892325,64
7/6/2014 19:00,167121,54040,30,41.9,54.8,18.897478,64
7/6/2014 20:00,163744,51499,21.5,41.6,50.3,18.902389,64
7/6/2014 21:00,141184,50461,20.5,38.8,47.8,18.907202,64
7/6/2014 22:00,96377,31355,20.3,35.4,35.4,18.910192,64
7/6/2014 23:00,85466,24664,21.1,31.4,30.8,18.912544,64
7/7/2014 0:00,43750,13960,14.7,30,22.4,18.913876,64
7/7/2014 1:00,23088,7258,21,33.4,8.7,18.914568,64
7/7/2014 2:00,3981,1219,10.5,27.9,9.1,18.914684,64
7/7/2014 3:00,1481,454,14.7,21.9,11.9,18.914727,64
7/7/2014 4:00,4867,1637,10.6,25.5,7,18.914883,64
7/7/2014 5:00,15259,4717,18.9,17.1,11.4,18.915333,64
7/7/2014 6:00,29900,10340,14.6,29.8,17.7,18.916319,64
7/7/2014 7:00,95582,30077,16.7,33,29.1,18.919188,64
7/7/2014 8:00,53608,18541,20.1,26.7,22.4,18.920956,64
7/7/2014 9:00,109603,39606,20.5,34.1,39.6,18.924733,64
7/7/2014 10:00,218228,69309,25.2,43.3,66.4,18.931343,64
7/7/2014 11:00,207942,63162,28.4,42,59.2,18.937366,64
7/7/2014 12:00,246702,79399,29.7,43.9,71.7,18.944939,64
7/7/2014 13:00,187042,62200,22,43.3,60.6,18.95087,64
7/7/2014 14:00,136778,46811,25.1,46.7,46.5,18.955335,64
7/7/2014 15:00,161314,55045,26.6,37.2,51.1,18.960584,64
7/7/2014 16:00,157366,55505,20.5,39.2,54.4,18.965877,64
7/7/2014 17:00,198360,61648,25.5,40.8,60.8,18.971757,64
7/7/2014 18:00,113655,45366,24.6,35,43.2,18.976083,64
7/7/2014 19:00,199292,66227,23.4,42,57.8,18.982399,64
7/7/2014 20:00,155659,62387,27.5,46.3,56.1,18.988349,64
7/7/2014 21:00,259583,78094,29.4,49.2,69.3,18.995796,64
7/7/2014 22:00,146767,54760,20.3,41.2,55,19.001019,64
7/7/2014 23:00,70411,24653,20.8,31.6,26,19.00337,64
7/8/2014 0:00,51362,15719,19.3,33.7,21,19.004869,64
7/8/2014 1:00,21323,6930,12.5,27.9,13.7,19.00553,64
7/8/2014 2:00,4285,1367,17.1,26.2,9,19.00566,64
7/8/2014 3:00,1120,378,19.7,28.4,5.9,19.005696,64
7/8/2014 4:00,2697,878,15.7,22.7,2.8,19.00578,64
7/8/2014 5:00,11621,3707,18,27.7,12.6,19.006133,64
7/8/2014 6:00,9909,3563,11.8,25.2,4.9,19.006473,64
7/8/2014 7:00,41502,14668,16.9,28.6,22.2,19.007872,64
7/8/2014 8:00,62365,19443,20.5,32,22,19.009726,64
7/8/2014 9:00,140167,45820,23.2,35.9,46,19.014096,64
7/8/2014 10:00,147526,53394,30.1,43.4,52.4,19.019188,64
7/8/2014 11:00,178051,59689,28.5,44.7,54.1,19.024881,64
7/8/2014 12:00,202563,69300,24.8,45.1,62.4,19.031489,64
7/8/2014 13:00,224454,69348,21,46.3,65.5,19.038103,64
7/8/2014 14:00,183638,59785,23.7,45.6,52.3,19.043805,64
7/8/2014 15:00,167073,50835,24.8,40.9,53.2,19.048653,64
7/8/2014 16:00,201692,62171,27.6,39.3,57.7,19.054582,64
7/8/2014 17:00,165433,54180,24.2,45.2,53.3,19.059749,64
7/8/2014 18:00,128050,43969,16.2,30.3,41.9,19.063942,64
7/8/2014 19:00,144633,47581,26.3,37.7,48.4,19.06848,64
7/8/2014 20:00,176324,59774,26,43.8,53.4,19.07418,64
7/8/2014 21:00,140815,51107,23.7,38.5,47.8,19.079054,64
7/8/2014 22:00,95535,34890,20.4,37.3,33.3,19.082381,64
7/8/2014 23:00,76529,23421,21.3,31.6,27.7,19.084615,64
7/9/2014 0:00,46382,15237,14.7,30.7,20.4,19.086068,64
7/9/2014 1:00,16843,6447,15.5,27.2,11,19.086683,64
7/9/2014 2:00,2981,933,13.6,30.4,6.5,19.086772,64
7/9/2014 3:00,1209,415,12.2,28,8.4,19.086811,64
7/9/2014 4:00,3432,1215,17,19.7,6.4,19.086927,64
7/9/2014 5:00,10162,3776,17.4,26.2,12.4,19.087287,64
7/9/2014 6:00,23601,7264,20.7,24.1,10.9,19.08798,64
7/9/2014 7:00,45760,13492,21.3,33.7,16.9,19.089267,64
7/9/2014 8:00,47568,15853,17.5,31.3,18.7,19.090779,64
7/9/2014 9:00,139287,47068,27.3,42.2,43.3,19.095267,64
7/9/2014 10:00,155114,55340,21.6,44.6,51,19.100545,64
7/9/2014 11:00,197792,62143,25.6,40.6,58.9,19.106471,64
7/9/2014 12:00,206215,64554,27,44,58.8,19.112628,64
7/9/2014 13:00,129543,47807,19.8,38.1,46,19.117187,64
7/9/2014 14:00,162707,58674,28.3,41.1,56.8,19.122783,64
7/9/2014 15:00,131519,44272,23.6,35.6,44.2,19.127005,64
7/9/2014 16:00,177618,58481,21.2,39.1,54,19.132582,64
7/9/2014 17:00,179535,63105,23.3,43.4,59.6,19.1386,64
7/9/2014 18:00,117415,38960,22,31.5,43.2,19.142316,64
7/9/2014 19:00,125436,42532,17.9,35.8,42.2,19.146372,64
7/9/2014 20:00,132976,46571,26.6,40.1,44.5,19.150813,64
7/9/2014 21:00,226900,71905,26,46.5,63.5,19.15767,64
7/9/2014 22:00,139163,47130,24.3,41.2,43.5,19.162165,64
7/9/2014 23:00,64340,22312,22.9,35,25.2,19.164293,64
7/10/2014 0:00,49355,15935,20.7,31.8,18.5,19.165813,64
7/10/2014 1:00,22635,7718,19.5,29.2,13.5,19.166549,64
7/10/2014 2:00,4689,1405,14.2,23.3,6,19.166683,64
7/10/2014 3:00,1012,361,9.3,23.2,9,19.166717,64
7/10/2014 4:00,5360,1976,19.3,25.5,12,19.166905,64
7/10/2014 5:00,11442,3872,11.5,28.9,13.7,19.167275,64
7/10/2014 6:00,22791,7384,18.3,24,13.8,19.167979,64
7/10/2014 7:00,41757,14291,20.5,29.6,21.1,19.169342,64
7/10/2014 8:00,69930,22265,20.6,34.8,26.5,19.171465,64
7/10/2014 9:00,122151,40927,19.9,34.2,41.8,19.175368,64
7/10/2014 10:00,144899,46942,24.2,40.4,44.1,19.179845,64
7/10/2014 11:00,237697,71931,27.5,49.1,63.9,19.186705,64
7/10/2014 12:00,150191,56330,26.9,44.7,51.8,19.192077,64
7/10/2014 13:00,109401,37901,22.4,35.7,35.6,19.195691,64
7/10/2014 14:00,149966,45890,25.2,36.8,45.1,19.200068,64
7/10/2014 15:00,157935,54275,22.6,40,50.5,19.205244,64
7/10/2014 16:00,135544,45025,22.2,37.7,43.5,19.209538,64
7/10/2014 17:00,150627,46711,20.5,37.3,45.6,19.213993,64
7/10/2014 18:00,122819,40872,19.1,33.9,39.7,19.21789,64
7/10/2014 19:00,144540,50524,24.8,36.7,46.2,19.222709,64
7/10/2014 20:00,155068,56715,22.3,38.8,52.9,19.228118,64
7/10/2014 21:00,99308,35986,21.4,34.6,35.4,19.231549,64
7/10/2014 22:00,136785,44321,26.3,35.8,44.1,19.235776,64
7/10/2014 23:00,68183,23042,20.7,32.3,26.5,19.237974,64
7/11/2014 0:00,46581,14878,12.3,31.4,17.1,19.239393,64
7/11/2014 1:00,17704,5664,18,21.7,10,19.239933,64
7/11/2014 2:00,6216,2095,15.2,27.2,5.5,19.240133,64
7/11/2014 3:00,595,213,15.7,28.5,5.4,19.240153,64
7/11/2014 4:00,4854,1497,13.9,22.9,8.6,19.240296,64
7/11/2014 5:00,16774,5323,11.8,23.8,13.4,19.240803,64
7/11/2014 6:00,16023,5283,15.3,26.1,13.5,19.241307,64
7/11/2014 7:00,61903,22568,17.9,30.4,24.4,19.243459,64
7/11/2014 8:00,85638,27921,23.2,27.2,38.2,19.246122,64
7/11/2014 9:00,103394,34762,22.3,34.9,40.2,19.249437,64
7/11/2014 10:00,123631,39489,18.9,33.4,39.7,19.253203,64
7/11/2014 11:00,114408,37334,24,38,39.3,19.256764,64
7/11/2014 12:00,173442,62235,25.5,46,60.6,19.262699,64
7/11/2014 13:00,116885,38550,18.4,39.3,38.2,19.266375,64
7/11/2014 14:00,153625,49533,24.2,39.3,49.3,19.271099,64
7/11/2014 15:00,143642,50829,26.3,36.3,47.3,19.275947,64
7/11/2014 16:00,158383,48763,21.2,37.3,46.7,19.280597,64
7/11/2014 17:00,176381,52431,21.9,38.1,47.7,19.285597,64
7/11/2014 18:00,165162,50754,29.3,43.2,51.4,19.290437,64
7/11/2014 19:00,121724,39754,22.8,35.6,36.9,19.294229,64
7/11/2014 20:00,164052,51591,27.3,43.5,50.8,19.299149,64
7/11/2014 21:00,158839,49885,22.9,37.6,45.5,19.303906,64
7/11/2014 22:00,102434,36462,23.2,36.6,31.7,19.307383,64
7/11/2014 23:00,63197,20633,19.1,30.6,22.5,19.309351,64
7/12/2014 0:00,29792,9285,16.1,32.1,15,19.310237,64
7/12/2014 1:00,15527,5319,13.7,25.4,12.7,19.310744,64
7/12/2014 2:00,4201,1370,10,20.1,10,19.310875,64
7/12/2014 3:00,1206,426,15,25.8,6.1,19.310915,64
7/12/2014 4:00,2881,1018,16.5,16.9,8.1,19.311012,64
7/12/2014 5:00,8274,3296,15,27.2,9.5,19.311327,64
7/12/2014 6:00,47683,15783,17.9,28.9,16.5,19.312832,64
7/12/2014 7:00,59482,18581,19.6,33,20.8,19.314604,64
7/12/2014 8:00,66590,23096,13.3,30.9,27.3,19.316806,64
7/12/2014 9:00,89550,30537,21.1,36.5,33.4,19.319719,64
7/12/2014 10:00,193656,59323,24.7,42.9,54.9,19.325376,64
7/12/2014 11:00,167254,48560,21.4,35.1,50.6,19.330007,64
7/12/2014 12:00,176067,58145,26.5,40.2,53.2,19.335552,64
7/12/2014 13:00,147322,50561,29.4,38.5,47.9,19.340374,64
7/12/2014 14:00,125219,40823,22.1,30.9,44.9,19.344267,64
7/12/2014 15:00,129082,44066,21.7,35.3,44.2,19.34847,64
7/12/2014 16:00,178496,56688,23.4,44.4,53.5,19.353876,64
7/12/2014 17:00,107524,35479,21.9,33.5,35.2,19.357259,64
7/12/2014 18:00,90285,28552,17.4,35.6,31.2,19.359982,64
7/12/2014 19:00,85815,29334,19.6,33.8,27.3,19.36278,64
7/12/2014 20:00,78765,25381,17.8,30,29,19.3652,64
7/12/2014 21:00,92889,29179,17.1,30.5,34,19.367983,64
7/12/2014 22:00,90704,32887,22.9,29.7,32.7,19.37112,64
7/12/2014 23:00,43547,14729,15.8,32.6,20.2,19.372524,64
7/13/2014 0:00,37735,12723,16.2,29.9,12.5,19.373738,64
7/13/2014 1:00,17406,7069,20,19.7,13.5,19.374412,64
7/13/2014 2:00,1969,706,17.4,28.2,6.6,19.374479,64
7/13/2014 3:00,742,254,16.3,24.3,7.9,19.374503,64
7/13/2014 4:00,1407,540,18.4,24.9,5.9,19.374555,64
7/13/2014 5:00,3477,1238,16.4,22.7,5.1,19.374673,64
7/13/2014 6:00,27131,8756,16.3,20.8,14.5,19.375508,64
7/13/2014 7:00,33689,11747,24.8,31.2,17.8,19.376628,64
7/13/2014 8:00,55839,18008,17.3,32.6,22.2,19.378345,64
7/13/2014 9:00,68950,22039,17.5,34.4,25,19.380447,64
7/13/2014 10:00,71779,23432,15.7,36.6,25.8,19.382682,64
7/13/2014 11:00,133359,47514,21.9,35.5,44.5,19.387213,64
7/13/2014 12:00,139529,49894,19.5,43.7,49.9,19.391971,64
7/13/2014 13:00,132945,46274,21.9,33,47.1,19.396384,64
7/13/2014 14:00,131796,42481,22,34.9,39.1,19.400436,64
7/13/2014 15:00,115610,42156,22.1,35.3,41.6,19.404456,64
7/13/2014 16:00,124032,42123,24.4,37.2,39.9,19.408473,64
7/13/2014 17:00,109946,38997,19.4,37,36.9,19.412192,64
7/13/2014 18:00,106745,39411,22.5,36.1,38.6,19.415951,64
7/13/2014 19:00,93894,33114,17.6,31.4,33.8,19.419109,64
7/13/2014 20:00,168867,57157,20.8,39.8,52.1,19.42456,64
7/13/2014 21:00,133427,47582,17.2,40.6,44.9,19.429098,64
7/13/2014 22:00,114131,34317,17,37.4,37.9,19.43237,64
7/13/2014 23:00,50342,16946,13.5,31.2,21.9,19.433986,64
7/14/2014 0:00,48930,14588,19,26.8,16.8,19.435378,64
7/14/2014 1:00,15052,5323,22,26.1,10.5,19.435885,64
7/14/2014 2:00,1234,457,14.5,28,9.3,19.435929,64
7/14/2014 3:00,972,320,13.7,26.8,9.3,19.435959,64
7/14/2014 4:00,4855,1654,13,24.5,6.9,19.436117,64
7/14/2014 5:00,10325,3846,8.2,29.9,10.2,19.436484,64
7/14/2014 6:00,14114,4309,16.3,26,11.3,19.436895,64
7/14/2014 7:00,59373,20528,17.8,29.5,26.9,19.438852,64
7/14/2014 8:00,91565,28022,17.7,34.7,28.7,19.441525,64
7/14/2014 9:00,139831,46618,27,37.9,44.4,19.445971,64
7/14/2014 10:00,134089,49896,26.7,42.6,44.8,19.450729,64
7/14/2014 11:00,165815,56718,22.5,42.7,50.8,19.456138,64
7/14/2014 12:00,174581,61276,23.2,44,55,19.461982,64
7/14/2014 13:00,227470,66982,25.7,46.9,60.1,19.46837,64
7/14/2014 14:00,176394,60450,22,42.5,55.2,19.474135,64
7/14/2014 15:00,154526,54159,29.3,45.8,52.5,19.4793,64
7/14/2014 16:00,160703,51110,21.4,38.8,49.1,19.484174,64
7/14/2014 17:00,145962,51409,27.2,44.7,52,19.489077,64
7/14/2014 18:00,152201,53098,24.5,38.9,48.7,19.49414,64
7/14/2014 19:00,125933,40403,21.3,38.7,39,19.497994,64
7/14/2014 20:00,177029,56809,25.2,39.8,51.6,19.503411,64
7/14/2014 21:00,143398,46505,20.3,37.9,45,19.507846,64
7/14/2014 22:00,123031,40716,24.3,37.9,43.4,19.511729,64
7/14/2014 23:00,74100,24932,16.2,32.2,26.6,19.514107,64
7/15/2014 0:00,31445,11365,20.8,26.9,15.3,19.515191,64
7/15/2014 1:00,20002,6556,18.4,26.5,9.6,19.515816,64
7/15/2014 2:00,2747,907,12.4,23.7,7.9,19.515903,64
7/15/2014 3:00,771,259,14.8,24.9,7.9,19.515927,64
7/15/2014 4:00,2636,862,14.7,24.6,8.6,19.51601,64
7/15/2014 5:00,15290,5525,17.4,26.5,10.7,19.516536,64
7/15/2014 6:00,20494,7069,17.2,25.9,7.4,19.517211,64
7/15/2014 7:00,52463,18369,22.6,31.9,19,19.518962,64
7/15/2014 8:00,73738,23998,14.6,31.3,21.6,19.521251,64
7/15/2014 9:00,103765,36992,22.2,36.2,34.9,19.524779,64
7/15/2014 10:00,139438,47580,26,35.7,42.7,19.529316,64
7/15/2014 11:00,201170,62690,27,36.4,58.5,19.535295,64
7/15/2014 12:00,164661,60121,20.6,41.8,58.5,19.541029,64
7/15/2014 13:00,121906,43652,21.2,39.5,43.1,19.545191,64
7/15/2014 14:00,126916,50503,22.8,39.6,49.5,19.550008,64
7/15/2014 15:00,131818,47227,22.2,32.8,48.2,19.554512,64
7/15/2014 16:00,184083,52991,20,36.3,48.2,19.559565,64
7/15/2014 17:00,147959,48618,25.2,36.2,46.4,19.564202,64
7/15/2014 18:00,157117,54552,19.8,37.4,55.8,19.569404,64
7/15/2014 19:00,101146,35545,19,37.4,36.3,19.572794,64
7/15/2014 20:00,155850,53019,23.4,38.4,49.8,19.577851,64
7/15/2014 21:00,193580,59161,22,39,54,19.583493,64
7/15/2014 22:00,103554,35710,21.4,29.8,35,19.586898,64
7/15/2014 23:00,64517,21693,18.5,28.3,26,19.588967,64
7/16/2014 0:00,42051,12687,13.8,27.2,15.3,19.590177,64
7/16/2014 1:00,18313,6400,14.4,31.2,13.6,19.590787,64
7/16/2014 2:00,2661,898,11.7,23.5,7.9,19.590873,64
7/16/2014 3:00,670,216,18.3,24.2,5.5,19.590894,64
7/16/2014 4:00,3047,1077,9.5,19.2,9.2,19.590996,64
7/16/2014 5:00,14087,4918,16.9,27.3,10.3,19.591465,64
7/16/2014 6:00,18309,6398,11.9,28.4,12.2,19.592075,64
7/16/2014 7:00,63621,20328,20.5,27.6,23,19.594014,64
7/16/2014 8:00,106006,29951,19,33.5,31.5,19.59687,64
7/16/2014 9:00,93984,33909,20.7,32.4,36.3,19.600104,64
7/16/2014 10:00,161754,62091,22,46.7,58.9,19.606026,64
7/16/2014 11:00,202436,65260,30.9,46.4,61.2,19.612249,64
7/16/2014 12:00,168442,51840,21.8,45.6,49.1,19.617193,64
7/16/2014 13:00,171882,58345,24.7,40.7,52.8,19.622757,64
7/16/2014 14:00,147551,49987,23.8,35.3,47.8,19.627525,64
7/16/2014 15:00,117312,43480,19.4,36.7,38.2,19.631671,64
7/16/2014 16:00,140120,44027,21.5,41,47.2,19.63587,64
7/16/2014 17:00,157320,54839,27.6,41.1,45.7,19.6411,64
7/16/2014 18:00,135622,47107,24.1,41.5,47,19.645592,64
7/16/2014 19:00,133032,46210,26.6,36.4,40.2,19.649999,64
7/16/2014 20:00,136150,48487,22.8,35.4,47,19.654623,64
7/16/2014 21:00,163910,55408,26.6,42.1,50,19.659907,64
7/16/2014 22:00,95767,35414,18.9,36.4,32.3,19.663285,64
7/16/2014 23:00,57332,19844,10.7,29.8,21.3,19.665177,64
7/17/2014 0:00,39939,13319,18.9,30.4,17.5,19.666447,64
7/17/2014 1:00,19078,6239,11.1,28.3,12,19.667042,64
7/17/2014 2:00,2370,788,15.9,20.9,7.9,19.667117,64
7/17/2014 3:00,988,302,9,22.6,7.2,19.667146,64
7/17/2014 4:00,6093,1784,19.9,25.8,10.4,19.667316,64
7/17/2014 5:00,11222,3316,10.4,20.9,8.3,19.667633,64
7/17/2014 6:00,17539,6486,14.1,20.7,13,19.668251,64
7/17/2014 7:00,32698,10563,13.9,25.6,14.1,19.669259,64
7/17/2014 8:00,102816,31174,19.8,33.3,33,19.672232,64
7/17/2014 9:00,134322,44585,22.2,35.7,42.6,19.676483,64
7/17/2014 10:00,136635,43248,20,35.2,40.2,19.680608,64
7/17/2014 11:00,157531,54298,21.7,38.1,48.5,19.685786,64
7/17/2014 12:00,151309,49997,17.2,37.1,46.4,19.690554,64
7/17/2014 13:00,142701,47966,20.4,41.7,46.3,19.695129,64
7/17/2014 14:00,144381,50071,19.2,35.8,47.7,19.699904,64
7/17/2014 15:00,148842,47966,23.8,39.8,46.8,19.704478,64
7/17/2014 16:00,140760,46930,26.4,37.8,45.7,19.708954,64
7/17/2014 17:00,144021,47757,23,37.7,45.1,19.713508,64
7/17/2014 18:00,140814,46568,26.2,41.6,44.3,19.717949,64
7/17/2014 19:00,151315,54355,24.2,40.6,50.2,19.723133,64
7/17/2014 20:00,143688,47059,20.5,40.4,46,19.727621,64
7/17/2014 21:00,175047,58203,30.4,38.8,53,19.733172,64
7/17/2014 22:00,119553,42418,24.5,43.1,46.3,19.737217,64
7/17/2014 23:00,58223,22394,20.4,31.5,25.9,19.739353,64
7/18/2014 0:00,45401,13820,21.3,28.8,18.3,19.740671,64
7/18/2014 1:00,15585,5300,14.2,29.6,12.2,19.741176,64
7/18/2014 2:00,4806,1556,19,25.4,7.9,19.741324,64
7/18/2014 3:00,665,223,15.4,25.3,8.4,19.741346,64
7/18/2014 4:00,4367,1376,19.3,22,5.3,19.741477,64
7/18/2014 5:00,13506,4457,18.1,25.4,11.9,19.741902,64
7/18/2014 6:00,28219,9591,15.1,27.9,16.1,19.742817,64
7/18/2014 7:00,48472,15331,21.3,26.3,21.3,19.744279,64
7/18/2014 8:00,56009,19266,17.2,32.4,23.7,19.746116,64
7/18/2014 9:00,99230,33017,23,35,34.7,19.749265,64
7/18/2014 10:00,161685,51462,25.9,42.9,49.7,19.754173,64
7/18/2014 11:00,139791,49966,22.3,42.5,47.2,19.758938,64
7/18/2014 12:00,182499,58531,29,41.6,54.7,19.76452,64
7/18/2014 13:00,129496,43732,16,31.7,41.3,19.76869,64
7/18/2014 14:00,139276,52063,22,38.5,51.9,19.773655,64
7/18/2014 15:00,152559,51045,27.3,36.3,49.3,19.778523,64
7/18/2014 16:00,122471,41635,20.2,42.8,41,19.782494,64
7/18/2014 17:00,146265,44986,25,40.1,42.6,19.786784,64
7/18/2014 18:00,146526,50687,21.5,40.7,46.9,19.791618,64
7/18/2014 19:00,139683,43830,18.2,32.8,42.2,19.795798,64
7/18/2014 20:00,140834,46389,21.5,37.2,45.1,19.800222,64
7/18/2014 21:00,142439,48646,25.7,35.8,45.2,19.804861,64
7/18/2014 22:00,122616,39793,22.4,38.4,35.8,19.808656,64
7/18/2014 23:00,65298,21204,16.6,33.6,24.4,19.810678,64
7/19/2014 0:00,32027,11170,22.4,24.5,14.5,19.811744,64
7/19/2014 1:00,17614,5967,12.2,25.4,6.7,19.812313,64
7/19/2014 2:00,5084,1586,18.9,31.2,4.6,19.812464,64
7/19/2014 3:00,1181,392,14.9,25,5.7,19.812501,64
7/19/2014 4:00,3135,953,14.4,23.9,6.6,19.812592,64
7/19/2014 5:00,13576,4120,16.1,27.9,9.9,19.812985,64
7/19/2014 6:00,21142,6969,19.9,29.8,14.3,19.81365,64
7/19/2014 7:00,46004,14548,21,20.8,16.7,19.815037,64
7/19/2014 8:00,70256,22325,18.5,34.2,22.4,19.817166,64
7/19/2014 9:00,87959,29159,20.6,33.1,28.8,19.819947,64
7/19/2014 10:00,127853,42747,22.5,39.8,41.6,19.824024,64
7/19/2014 11:00,235638,71318,31.3,49,66.8,19.830825,64
7/19/2014 12:00,193483,63038,28.1,50.8,55.9,19.836837,64
7/19/2014 13:00,195756,59138,23.4,40.5,58.9,19.842477,64
7/19/2014 14:00,111594,40469,22.1,32,39.5,19.846336,64
7/19/2014 15:00,107646,36028,21.8,34.7,36.3,19.849772,64
7/19/2014 16:00,138090,43747,18.8,38.9,40.5,19.853944,64
7/19/2014 17:00,153437,44378,21.1,37,44.4,19.858176,64
7/19/2014 18:00,85075,27000,15.7,30.2,27.4,19.860751,64
7/19/2014 19:00,108711,38296,25.3,36,38.7,19.864403,64
7/19/2014 20:00,92030,31742,20.1,35.9,30.6,19.86743,64
7/19/2014 21:00,70731,22109,27.2,32.8,25.8,19.869539,64
7/19/2014 22:00,51326,18084,18.5,34.1,20.6,19.871264,64
7/19/2014 23:00,42754,13706,21,30.2,17.6,19.872571,64
7/20/2014 0:00,46818,15743,15.1,29.1,18.6,19.874072,64
7/20/2014 1:00,22596,6371,14.2,32.1,13.8,19.87468,64
7/20/2014 2:00,3226,1097,15.2,21.5,6.2,19.874784,64
7/20/2014 3:00,903,305,15.6,22.9,9.6,19.874813,64
7/20/2014 4:00,13,4,13.5,26.9,6.7,19.874814,64
7/20/2014 5:00,949,353,16.9,21.6,5.6,19.874847,64
7/20/2014 6:00,10405,3740,13.8,31.8,8.5,19.875204,64
7/20/2014 7:00,24573,8706,18.5,23.7,15.7,19.876034,64
7/20/2014 8:00,64026,21375,18.1,28.5,24.3,19.878073,64
7/20/2014 9:00,92879,31377,23.8,36.8,30.6,19.881065,64
7/20/2014 10:00,94963,31762,20.3,36.8,32.3,19.884094,64
7/20/2014 11:00,126446,39077,30.8,36.2,35.3,19.887821,64
7/20/2014 12:00,160473,55245,17.2,42.2,52.4,19.893089,64
7/20/2014 13:00,121060,39635,22.9,39.8,39.2,19.896869,64
7/20/2014 14:00,91752,32319,20.8,33.1,36.3,19.899951,64
7/20/2014 15:00,104045,35608,25.6,36.5,33,19.903347,64
7/20/2014 16:00,135338,46762,24.5,37.2,46.9,19.907807,64
7/20/2014 17:00,112485,34870,23.7,38,35.6,19.911132,64
7/20/2014 18:00,125893,41459,22.8,41.5,38.4,19.915086,64
7/20/2014 19:00,118871,41531,18.3,35.8,41.1,19.919047,64
7/20/2014 20:00,167566,56221,24.6,38.1,54.1,19.924408,64
7/20/2014 21:00,132472,44797,22.4,37.8,42.8,19.928681,64
7/20/2014 22:00,80827,27250,21,41.2,32.5,19.931279,64
7/20/2014 23:00,74043,23247,22.8,36.1,28.1,19.933496,64
7/21/2014 0:00,36796,12056,11.6,29.2,15,19.934646,64
7/21/2014 1:00,15790,5634,13.8,25.8,10.4,19.935184,64
7/21/2014 2:00,6679,2265,12.2,23.2,10.4,19.9354,64
7/21/2014 3:00,1145,417,15.1,24.8,1.8,19.935439,64
7/21/2014 4:00,3630,1306,12,22.9,8.5,19.935564,64
7/21/2014 5:00,13572,4417,12,25.3,12.1,19.935985,64
7/21/2014 6:00,9069,3194,12.4,20.5,9.1,19.93629,64
7/21/2014 7:00,20728,7410,16.4,22.8,10.3,19.936996,64
7/21/2014 8:00,64571,23283,20.8,35.3,22.6,19.939217,64
7/21/2014 9:00,137990,43074,20.4,35.8,41.7,19.943325,64
7/21/2014 10:00,164875,53907,28.7,41.5,50.7,19.948466,64
7/21/2014 11:00,165069,56774,28.1,37.7,53.5,19.95388,64
7/21/2014 12:00,203696,73946,29.3,45.6,65.6,19.960932,64
7/21/2014 13:00,165526,56532,30.5,41.4,55.4,19.966323,64
